чиято;čije;jehož;hvis;wiens;whose;kelle;joiden;dont;deren;των οποίων;akinek;a bhfuil a;la cui;kuru;kurio;deenen hir;li;którego;cuja;ktorého;katerih;cuya;vars
намерете;locirati;lokalizovat;lokalisere;lokaliseren;locate;leida;paikantaa;localiser;lokalisieren;εντοπίσετε;elhelyez;aimsiú;individuare;atrodiet;rasti;situéiert;lokalizzar;lokalizować;localizar;vyhľadať;poiščite;localizar;lokalisera
пръстен;prsten;kroužek;ring;kookplaten;ring;ring;rengas;anneau;Rings;δαχτυλίδι;gyűrű;fáinne;anello;gredzens;žiedas;ring;ring;pierścień;anel;krúžok;obroč;anillo;ring
характер;karakter;charakter;karakter;karakter;character;märgi;merkki;caractère;Charakter;χαρακτήρας;betű;charachtar;carattere;raksturs;charakteris;charakter;karattru;znaków;caráter;charakter;značaj;carácter;karaktär
насекоми;insekata;hmyz;insekt;insecten;insect;putukate;hyönteinen;insecte;insekt;έντομο;rovar;feithidí;insetto;kukainis;vabzdžių;insekt;insetti;owad;inseto;hmyz;insect;insecto;insekt
уловени;uhvaćen;chytil;fanget;gevangen;caught;püütud;kiinni;pris;gefangen;αλιεύονται;fogott;ghabh;catturato;nozvejotas;sugauti;séier;maqbuda;złapany;capturados;chytil;ujete;capturado;fångad
период;razdoblje;období;periode;periode;period;perioodil;aika;période;Zeit;περίοδο;időszak;tréimhse;periodo;periods;laikotarpis;zäitraum;perjodu;okres;período;obdobie;obdobje;período;period
посочете;naznačiti;označit;angive;geven;indicate;näitama;osoittaa;indiquer;zeigen;υποδεικνύουν;azt mutatják,;Léiríonn;indicare;norādīt;rodo;charakteriséieren;jindikaw;wskazują,;indicam;označiť;navesti;indicar;indikerar
радио;radio;rádio;radio;radio In;radio;raadio;radio;radio;Funk;ράδιο;rádió;raidió;radio;radiofrekvenču;radijo;radio;radju;Radio;rádio;rádio;radijska;Radio;radio
Говорих;govorio;mluvil;talte;sprak;spoke;rääkis;puhui;rayon;Speiche;μίλησε;küllős;labhair;raggio;runāja;kalbėjo;geschwat;Tkellem;zabrał;falou;lúče;govoril;habló;talade
атом;atom;atom;atomet;atoom;atom;aatom;atomi;atome;Atom;άτομο;atomnak;adamh;atomo;atoms;atomas;atom;atomu;atom;átomo;atóm;atoma;átomo;atomen
човешкото;ljudsko;člověk;menneske;menselijk;human;inimese;ihmisen;humain;Mensch;ανθρώπινη;emberi;daonna;umano;cilvēku;žmogaus;mënsch;bniedem;ludzki;humano;človek;človek;humana;humant
история;Povijest;historie;historie;geschiedenis;history;ajalugu;historia;histoire;Geschichte;ιστορία;történelem;stair;storia;vēsture;istorija;geschicht;istorja;Historia;história;histórie;zgodovina;historia;historia
ефект;posljedica;efekt;effekt;werking;effect;mõju;vaikutus;effet;Wirkung;επίδραση;hatás;éifeacht;effetto;efekts;poveikis;effet;effett;efekt;efeito;efekt;učinek;efecto;effekt
електрически;električna;elektrické;elektrisk;elektrische;electric;elektriline;sähköinen;électrique;elektrisch;ηλεκτρικός;elektromos;leictreacha;elettrico;elektriskā;elektros;elektrescht;elettriku;elektryczny;elétrica;elektrické;električni;eléctrica;elektrisk
очаквайте;očekujemo;očekávat;forventer;verwachten;expect;oota;odottaa;attendre;erwarten;αναμένω;vár;ag súil leis;aspettare;gaidīt;tikėtis;erwaart;jistennew;oczekiwać;esperar;očakávať, že;pričakujejo;esperar;förvänta
костна;kosti;kost;knogle;bot;bone;luu;luu;os;Knochen;των οστών;csont;cnámh;osso;kauls;kaulas;schanken;għadam;kości;osso;kosť;kostne;hueso;ben
железопътния;željeznicom;zábradlí;skinne;spoor;rail;raudtee;kisko;rail;Schiene;σιδηροδρομικές;sín;iarnróid;ferrovia;dzelzceļš;geležinkelių;persounegare;ferrovija;szyna;trilho;zábradlia;železnici;ferrocarril;skena
представете си;zamislite;představte si;forestille;stel;imagine;kujutage ette;kuvitella;imaginer;vorstellen;φανταστείτε;képzelni;shamhlú;immaginare;iedomāties;įsivaizduoti;envisagéieren;jimmaġina;wyobrazić;imaginar;predstavte si;predstavljate;imaginar;föreställa sig
предоставят;predvidjeti;poskytovat;give;bieden;provide;anda;antaa;fournir;bieten;παρέχουν;hogy;a chur ar fáil;fornire;nodrošināt;teikti;déi;jipprovdu;zapewniać;fornecer;poskytnúť;zagotavljajo;proporcionar;tillhandahålla
Съгласен;Slažete;souhlasí s tím,;enige;instemmen;agree;nõus;suostua;se mettre d’accord;zustimmen;συμφωνώ;egyetért;aontaíonn;concordare;piekrītu;susitarti;averstanen;jaqblu;zgadzam się;concordar;súhlasiť;se strinjam;acuerdo;enas
по този начин;tako;tedy;således;dus;thus;seega;näin;ainsi;so;έτσι;így;dá bhrí sin;così;tādējādi;taip;domat;b’hekk;tak więc;assim;teda;torej;por tanto,;sålunda
нежен;nježan;jemný;blid;zachte;gentle;õrn;lempeä;doux;sanft;ευγενής;szelíd;mhín;dolce;maigs;švelnus;sanft;ġentili;łagodny;suave;jemný;nežna;suave;mild
жена;žena;žena;kvinde;vrouw;woman;naine;nainen;femme;Frau;γυναίκα;nő;bean;donna;sieviete;moteris;fra;mara;kobieta;mulher;žena;ženska;mujer;kvinna
капитан;kapetan;kapitán;kaptajn;kapitein;captain;kapten;kapteeni;capitaine;Kapitän;καπετάνιος;kapitány;captaen;capitano;kapteinis;kapitonas;kapitän;kaptan;kapitan;capitão;kapitán;kapetan;capitán;kapten
Предполагам, че;pogađati;hádat;gætte;denk;guess;arvan;arvata;deviner;erraten;υποθέτω;gondolom;buille faoi thuairim;indovinare;uzminēt;atspėti;roden;raden;odgadnąć;acho que;hádať;Verjetno;adivinar;gissa
необходимо;neophodan;potřeby;nødvendig;noodzakelijk;necessary;vajalik;välttämätön;nécessaire;erforderlich;απαραίτητο;szükséges;gá;necessario;nepieciešams;reikalingas;néideg;meħtieġ;konieczne;necessário;potreby;potrebno;necesario;nödvändig
рязък;oštar;ostrý;skarp;scherpe;sharp;terav;teräviä;net;scharf;αιχμηρός;éles;géar;tagliente;ass;aštrus;mëttele;sharp;ostry;sharp;sharp;ostra;agudo;skarp
крило;krilo;křídlo;vinge;vleugel;wing;tiib;siipi;aile;Flügel;φτερό;szárny;sciathán;ala;spārnu;sparnas;säit;ġwienaħ;skrzydło;asa;krídlo;krila;ala;vinge
създадете;stvoriti;vytvořit;skabe;creëren;create;luua;luoda;créer;schaffen;δημιουργήσετε;teremt;chruthú;creare;izveidot;kurti;schafen;joħolqu;stworzenia;criar;vytvoriť;ustvariti;crear;skapa
съсед;susjed;soused;nabo;buurman;neighbor;naaber;naapuri;voisin;Nachbar;γείτονας;szomszéd;comharsa;prossimo;kaimiņš;kaimynas;noper;proxxmu;sąsiad;vizinho;sused;sosed;vecino;granne
измиване;pranje;mytí;vask;wassen;wash;pesu;pesu;lavage;Wasch;πλύση;mosás;nigh;lavaggio;mazgāšana;skalbimas;wäschen;aħsel;myjnia;lavagem;pranie;pranje;lavado;tvätt
прилеп;šišmiš;netopýr;flagermus;vleermuis;bat;bat;lepakko;chauve-souris;Fledermaus;ρόπαλο;denevér;bat;pipistrello;nūja;bat;fliedermaus;maġina;nietoperz;bat;bat;netopirja;bate;slagträ
по-скоро;radije;spíše;snarere;eerder;rather;pigem;pikemminkin;plutôt;eher;μάλλον;inkább;in áit;piuttosto;drīzāk;gana;éischter;pjuttost;raczej;vez;skôr;precej;más bien;snarare
тълпа;gomila;dav;mængden;menigte;crowd;Rahvas;väkijoukko;foule;Menge;πλήθος;tömeg;slua;folla;pūlis;minia;gedonnert;folla;tłum;multidão;dav;množica;multitud;publiken
царевица;kukuruz;kukuřice;majs;maïs;corn;mais;maissi;blé;mais;καλαμπόκι;kukorica;arbhar;mais;kukurūza;kukurūzai;feierblumm;qamħ;kukurydza;milho;kukurica;koruza;maíz;majs
сравни;usporedbu;porovnat;sammenligne;vergelijken;compare;võrrelda;vertaa;comparer;vergleichen;συγκρίνετε;összehasonlítása;a chur i gcomparáid;confrontare;salīdzināt;palyginti;vergläichen;iqabblu;porównanie;comparar;porovnať;primerjati;comparar;jämföra
стихотворение;pjesma;báseň;digt;gedicht;poem;luuletus;runo;poème;Gedicht;ποίημα;vers;dán;poesia;dzejolis;eilėraštis;gedicht;poeżija;poemat;poema;báseň;pesem;poema;dikt
низ;niz;řetěz;streng;koord;string;string;string;chaîne;Schnur;κορδόνι;húr;teaghrán;stringa;rinda;styga;string;sekwenza;sznur;corda;reťaz;niz;cadena;sträng
звънец;zvono;zvonek;klokke;bell;bell;bell;soittokello;cloche;Glocke;κουδούνι;Bell;clog;campana;zvans;varpas;klackespill;qanpiena;dzwon;sino;zvonček;bell;campana;klocka
зависи;ovise;záviset;afhænge;afhangen;depend;sõltuvad;riippua;dépendre;abhängen;εξαρτηθεί;függ;ag brath;dipendere;atkarīgi;priklauso;ofhängeg;jiddependu;zależy;dependem;závisí;odvisni;dependerá;bero
месо;meso;maso;kød;vlees;meat;liha;liha;viande;Fleisch;κρέας;hús;feoil;carne;gaļa;mėsa;fleesch;laħam;mięso;carne;mäso;meso;carne;kött
RUB;trljati;rub;gnide;wrijven;rub;hõõruda;hieroa;rub;einreiben;τρίψιμο;dörzsölje;rub;strofinare;berzēt;rublių;reift;Togħrokx;trzeć;esfregar;rub;rub;frotar;gnida
тръба;cijev;trubka;rør;buis;tube;toru;putki;tube;Rohr;σωλήνα;cső;feadán;tubo;caurule;vamzdis;kielech;tubu;rurka;tubo;trubka;cev;tubo;röret
Известният;poznati;slavný;berømt;beroemde;famous;kuulus;kuuluisa;célèbre;berühmt;διάσημος;híres;cáiliúil;famoso;slavens;garsus;berühmte;famuż;słynny;famoso;slávny;slavni;famoso;känd
долар;dolar;dolarových;dollaren;deas;dollar;dollari;dollari;dollar;Dollar;δολάριο;dollárral;cheadú;dollaro;dolāru;doleris;dollar;dollaru;dolar;dólar;dolár;dolarjih;dólar;dollarn
поток;potok;potok;strøm;stroom;stream;oja;virta;courant;Strom;ρεύμα;folyam;sruth;ruscello;straume;srautas;bäiginn;nixxiegħa;strumień;córrego;prúd;tok;corriente;ström
страх;strah;strach;frygt;angst;fear;hirm;pelko;peur;Angst;φόβος;félelem;eagla;paura;bailes;baimė;angscht;biża;strach;medo;strach;strah;miedo;rädsla
зрението;prizor;pohled;syn;zicht;sight;vaatepilt;näky;vue;Blick;όραση;látvány;radharc;vista;skats;reginys;gesinn;vista;widok;vista;pohľad;pogled;vista;syn
тънък;tanak;tenký;tynd;dun;thin;õhuke;ohut;mince;dünn;λεπτός;vékony;tanaí;sottile;plānas;plonas;dënn;irqiq;cienki;fina;tenký;tanka;delgado;tunn
триъгълник;trokut;trojúhelník;trekant;driehoek;triangle;kolmnurk;kolmio;triangle;Dreieck;τρίγωνο;háromszög;triantáin;triangolo;trīsstūris;trikampis;dräieck;trijanglu;trójkąt;triângulo;trojuholník;trikotnik;triángulo;triangel
планета;planet;planeta;verden;planeet;planet;planeet;planeetta;planète;Erde;πλανήτης;bolygó;pláinéad;pianeta;planēta;planeta;Planéit;pjaneta;planeta;planeta;planéta;planet;planeta;planet
побързайте;požuriti;spěchat;skynde;haast;hurry;kiirustama;kiire;se dépêcher;Eile;βιασύνη;siess;Hurry;fretta;steigā;skubėti;presséiert;hurry;pospiesz;apressar;ponáhľať;pohiti;prisa;skynda
главен;glavni;šéf;chef;chief;chief;juht;päällikkö;chef;Chef;επικεφαλής;főnök;príomhfheidhmeannach;capo;galvenais;vyriausiasis;chef;kap;szef;chefe;šéf;glavni;jefe;chef
колония;kolonija;kolonie;koloni;kolonie;colony;koloonia;siirtomaa;colonie;Kolonie;αποικία;kolónia;coilíneacht;colonia;kolonija;kolonija;kolonisatioun;kolonja;kolonia;colônia;kolónie;kolonija;colonia;koloni
часовник;sat;hodiny;ur;klok;clock;kell;kello;horloge;Uhr;ρολόι;óra;clog;orologio;pulkstenis;laikrodis;auer;arloġġ;Zegary;relógio;hodiny;ura;reloj;klocka
мина;rudnik;důl;minen;de mijne;mine;minu;mine;mine;Mine;ορυχείο;az enyém;mianach;miniera;raktuve;mano;grouf;minjiera;kopalnia;mina;baňa;rudnik;mina;gruva
вратовръзка;vezati;kravata;slips;stropdas;tie;tie;sitoa;lien;Krawatte;γραβάτα;nyakkendő;comhionannas vótaí;cravatta;kaklasaite;kaklaraištis;tie;tie;krawat;amarrar;kravata;tie;empate;slips
въведете;ući;vstoupit;indtaste;voeren;enter;sisestage;astua;entrer;eingeben;εισάγετε;be;isteach;inserire;ievadiet;įeiti;gitt;jidħol;wejść;introduzir;vstúpiť;vpišite;entrar;ange
основен;glavni;hlavní;større;grote;major;suur;merkittävä;majeur;Dur;μεγάλες;nagyobb;mór-;maggiore;galvenais;pagrindinis;grouss;maġġuri;głównym;maior;hlavné;velika;importante;större
пресен;svježi;čerstvý;frisk;vers;fresh;värske;tuore;frais;frisch;φρέσκο;friss;úr;fresco;svaigs;švieži;frësch;frisk;świeży;fresco;čerstvé;sveža;fresco;färsk
търсене;pretraživanje;hledání;Søg;zoeken;search;otsing;haku;recherche;Suche;αναζήτηση;keresés;cuardach;ricerca;meklēšana;paieška;sich;tfittxija;szukaj;pesquisa;hľadanie;iskanje;búsqueda;sök
изпрати;poslati;odeslat;sende;sturen;send;Kirjuta;lähettää;envoyer;senden;στείλετε;küld;sheoladh;inviare;sūtīt;siųsti;schéckt;tibgħat;wyślij;enviar;odoslať;pošlji;enviar;skicka
жълт;žuta;žlutý;gul;geel;yellow;kollane;keltainen;jaune;gelb;κίτρινο;sárga;buí;giallo;dzeltena;geltonas;giel;isfar;żółty;amarelo;žltá;rumena;amarillo;gul
пистолет;puška;pistole;pistol;pistool;gun;gun;gun;pistolet;Pistole;όπλο;pisztoly;gunna;pistola;lielgabals;pistoletas;eng pistoul;gun;pistolet;pistola;pištole;gun;pistola;pistol
позволи;dopustiti;povolit;tillade;toelaten;allow;lubada;sallia;permettre;erlauben;επιτρέπουν;hogy;ar chumas;consentire;ļaut;leisti;erlaben;jippermettu;dopuszczać;permitir;umožňujú;omogočajo;permitir;tillåta
печат;Ispis;vytisknout;udskriv;afdrukken;print;print;painatus;impression;Druck;αποτύπωμα;nyomtatás;cló;stampa;print;Spausdinti;print;istampar;drukuj;impressão;tlač;print;print;tryck
мъртъв;mrtvih;mrtvý;død;dood;dead;surnud;kuollut;mort;tot;νεκρός;halott;marbh;morto;miris;miręs;dout;mejta;martwy;morto;mŕtvy;mrtvi;muerto;död
място;mjesto;místo;plet;plek;spot;koha;paikka;place;Stelle;σημείο;folt;láthair;spot;vieta;vieta;plaz;post;miejsce;local;miesto;mesto;lugar;fläck
пустиня;pustinja;poušť;ørken;woestijn;desert;kõrb;aavikko;désert;Wüste;έρημο;sivatag;fásach;deserto;tuksnesis;dykuma;Wüst;deżert;pustynia;deserto;púšť;desert;desierto;öken
костюм;odijelo;oblek;kulør;pak;suit;ülikond;puku;costume;Anzug;κοστούμι;öltöny;oireann;tuta;uzvalks;kostiumas;kostüm;libsa;garnitur;terno;oblek;obleka;traje;kostym
ток;tekući;proud;strøm;huidige;current;praegune;nykyinen;courant;Strom;ρεύμα;jelenlegi;atá ann faoi láthair;corrente;strāva;dabartinis;aktuell;attwali;aktualny;atual;prúd;sedanji;actual;ström
повдигане;lift;výtah;elevator;lift;lift;lift;hissi;ascenseur;Aufzug;ανελκυστήρα;lift;ardaitheoir;ascensore;pacēlājs;keltuvas;ëmdréien;lift;wyciąg;elevador;výťah;vlečnica;ascensor;lift
роза;ruža;růže;steget;gestegen;rose;roos;Rose;rose;stiegen;τριαντάφυλλο;rózsa;ardaigh;rosa;roze;rožė;opgefuer;tela;róża;aumentou;ruže;povečale;rosa;ros
пристигнете;stići;příjezd;ankommer;aankomen;arrive;saabuma;saapua;arriver;ankommen;φτάσετε;megérkezik;teacht;arrivare;ierasties;atvykti;ukommen;jaslu;przyjazd;chegar;príjazd;prispejo;llegar;anländer
майстор;majstor;master;mester;meester;master;kapten;mestari;maître;Stamm;κύριος;gazda;máistir;master;master;meistras;meeschtesch;kaptan;mistrz;mestre;majster;mojster;master;mästare
песен;staza;dráha;spor;spoor;track;track;raita;piste;Spur;κομμάτι;pálya;rian;pista;track;takelis;normaliséieren;binarju;tor;trilha;dráha;steza;pista;spår
родител;roditelj;rodič;forælder;ouder;parent;vanem;vanhempi;mère;Elternteil;μητρική εταιρεία;szülő;tuismitheoir;genitore;vecāks;tėvų;elterendeel;ġenitur;rodzic;pai;rodič;matična;padre;förälder
брега;prikljucak;pobřeží;kysten;oever;shore;shore;rannikko;rivage;Ufer;ακτή;part;gcósta;riva;krasts;kranto;bord;shore;brzeg;costa;pobrežie;shore;orilla;stranden
разделение;podjela;divize;opdeling;divisie;division;jaotus;jako;division;Teilung;διαίρεση;osztás;roinn;divisione;nodaļa;skyrius;divisioun;diviżjoni;podział;divisão;divízie;delitev;división;delning
лист;list;list;ark;blad;sheet;leht;arkki;feuille;Blatt;φύλλο;ív;bileog;foglio;lapa;lapas;drécken;folja;arkusz;folha;list;stanja;hoja;ark
вещество;tvar;látka;stof;stof;substance;Aine;aine;substance;Substanz;ουσία;anyag;substaint;sostanza;viela;medžiaga;substanz;sustanza;substancja;substância;látka;snov;sustancia;substans
благоприятства;naklonost;upřednostňují;begunstige;gunst;favor;soodustama;suosia;favoriser;begünstigen;ευνοούν;előnyben;bhfabhar;favorire;priekšroku;pirmenybę;dofir;favur;faworyzować;favorecer;priazeň;prednost;favorecer;gynna
свържете;povezivanje;připojit;forbinde;aansluiten;connect;ühendada;kytkeä;relier;verbinden;συνδεθείτε;összekapcsol;ceangal;collegare;savienot;prisijungti;konnektéieren;jgħaqqdu;podłącz;conectar;pripojiť;povezati;conectar;ansluta
Мнение;poslije;příspěvek;indlæg;post;post;post;virka;poste;nach;μετά;posta;post;Messaggio;pasta;pranešimas;post;wara;po;pós;príspevok;objave;mensaje;inlägg
прекарат;potrošiti;strávit;tilbringe;besteden;spend;kulutada;viettää;passer;verbringen;ξοδεύουν;költ;chaitheamh;spendere;tērēt;praleisti;vakanz;jonfqu;wydać;passar;minúť;preživeti;pasar;spendera
акорд;akord;akord;akkord;akkoord;chord;akord;sointu;corde;Akkord;χορδή;akkord;corda;accordo;akords;styga;niwwelt;korda;akord;acorde;akord;tetiva;acorde;ackord
мазнини;masti;tuk;fedt;vet;fat;rasva;rasva;graisse;Fett;λίπος;zsír;saill;grasso;tauki;riebalų;fett;xaħam;tłuszcz;gordura;tuk;maščobe;grasa;fett
Радвам;drago;rád;glad;blij;glad;rõõmus;iloinen;heureux;froh;ευτυχής;boldog;sásta;felice;priecīgs;malonu;frou;ferħan;zadowolony;feliz;rád;vesel;contento;glad
първоначалното;izvorna;původní;originale;origineel;original;originaal;alkuperäinen;original;Original;πρωτότυπο;eredeti;bunaidh;originale;oriģināls;originalus;original;oriġinali;oryginalny;original;originál;izvirnik;originales;original
акции;udio;podíl;aktie;aandeel;share;osa;osake;part;Aktie;μετοχή;részvény;scair;quota;daļa;dalis;deelen;sehem;akcji;share;podiel;delež;cuota;andel
станция;kolodvor;stanice;stationen;station;station;jaama;asema;station;Station;σταθμός;állomás;stáisiún;stazione;stacija;stotis;statioun;istazzjon;Stacja;estação;stanica;postaja;estación;station
Баща;tata;táta;far;dad;dad;isa;isä;papa;Papa;μπαμπάς;apa;daidí;papà;tētis;tėtis;papp;dad;tata;pai;otec;oče;papá;pappa
хляб;kruh;chléb;brød;brood;bread;leib;leipä;pain;Brot;ψωμί;kenyér;arán;pane;maize;duona;brout;ħobż;chleb;pão;chlieb;kruh;pan;bröd
зареждане;naplatiti;nabíjení;oplade;rekenen;charge;tasuta;veloittaa;charger;aufladen;χρεώνουν;díj;muirear;carica;maksa;imti;zoustänneg;ħlas;naładować;cobrar;nabíjania;zaračuna;cobrar;debitera
правилното;pravi;správné;korrekt;behoorlijk;proper;korralik;oikea;propre;richtig;κατάλληλος;megfelelő;ceart;corretto;pienācīgs;tinkamas;zäitmiessung;xierqa;właściwy;adequada;vlastné;pravilno;adecuada;ordentlig
бар;bar;baru;bar;bar;bar;bar;bar;bar;Leiste;μπαρ;bár;barra;bar;bārs;baras;verhënnert;bar;bar;bar;bar;barov;barra;baren
оферта;ponuda;nabídka;tilbud;aanbod;offer;pakkumisi;tarjous;proposition;Angebot;προσφορά;kínálat;tairiscint;offerta;piedāvājums;pasiūlymas;offer;offerta;oferta;oferta;ponuka;ponudba;oferta;erbjudandet
сегмент;segment;úsek;segmentet;segmenten;segment;segment;segmentti;segment;Segment;τμήμα;szegmens;deighleog;segmento;segments;segmentas;segment;segment;Segment;segmento;segmentu;segmenta;segmento;segment
роб;rob;otrok;slave;slaaf;slave;ori;orja;esclave;Sklave;δούλος;rabszolga;daor;schiavo;vergu;vergas;prophéit;slave;niewolnik;escravo;otrok;suženj;esclavo;slav
патица;patka;kachna;ænder;eend;duck;part;ankka;canard;ente;πάπια;kacsa;lacha;anatra;pīle;antis;int;papra;kaczka;pato;kačica;duck;pato;anka
миг;Instant;instant;øjeblikkelig;onmiddellijke;instant;instant;välitön;instant;Augenblick;στιγμιαία;azonnali;toirt;immediato;tūlītējs;momentinis;instant;instant;błyskawicznej;instant;instant;takojšnje;instantánea;omedelbar
пазар;tržište;trh;marked;markt;market;turul;markkinat;marché;Markt;αγορά;piac;margadh;mercato;tirgus;rinka;maart;suq;rynku;mercado;trhu;trg;mercado;marknad
степен;stepen;stupeň;grad;graad;degree;aste;aste;degré;Grad;βαθμό;fok;céim;grado;pakāpe;laipsnis;ofschloss;grad;stopień;grau;stupeň;stopnja;grado;grad
пренесат;naseliti;naplnit;befolke;bevolken;populate;asustada;asuttaa;peupler;besiedeln;συμπληρώσετε;benépesít;populate;popolare;apdzīvot;užpildyti;rouegen;timla;wypełnić;preencher;naplniť;zapolnijo;poblar;befolka
мацка;pilić;kočka;chick;kuiken;chick;tibu;poikasen;poussin;küken;κοτοπουλάκι;csaj;chick;pulcino;cālis;jauniklį;schüler;flieles;pisklę;pinto;chick;chick;polluelo;fågelunge
Уважаеми;draga;drahá;kære;lieve;dear;kallis;rakas;cher;liebe;αγαπητός;kedves;daor;caro;dārgais;brangusis;léiwe;għażiż;drogi;caro;drahá;dragi;querido;kära
враг;neprijatelj;nepřítel;fjende;vijand;enemy;vaenlane;vihollinen;ennemi;Feind;εχθρός;ellenség;namhaid;nemico;ienaidnieks;priešas;géigner;ghadu;wróg;inimigo;nepriateľ;sovražnik;enemigo;fiende
отговаряте;odgovori;odpovědět;svar;antwoorden;reply;vastus;vastata;répondre;antworten;απάντηση;válasz;freagra;rispondere;atbildēt;atsakinėti;reply;risposta;odpowiedz;responder;odpovedať;odgovor;responder;svara
питие;piće;nápoj;drikke;drankje;drink;jook;juoma;boisson;Getränk;ποτό;ital;deoch;bevanda;dzēriens;gėrimas;drénken;xarba;pić;bebida;nápoj;pijača;bebida;dryck
възникне;pojaviti;dojít;forekomme;voorkomen;occur;esineda;esiintyä;se produire;auftreten;συμβαίνουν;előfordul;tharlaíonn;verificarsi;notikt;atsirasti;geschéien;jseħħu;występują;ocorrer;dôjsť;pojavijo;producirse;inträffa
подкрепа;podrška;podpora;støtte;ondersteuning;support;toetus;tuki;support;Unterstützung;υποστήριξη;támogatás;tacaíocht;supporto;atbalsts;parama;Ënnerstëtzung;appoġġ;wsparcie;apoio;podpora;podpora;apoyo;stöd
реч;govor;řeč;tale;spraak;speech;kõne;puhe;discours;Rede;ομιλία;beszéd;urlabhra;discorso;runas;kalbos;ried;diskors;mowy;discurso;reč;govor;discurso;tal
природата;priroda;příroda;natur;natuur;nature;laadi;luonto;nature;Natur;φύση;természet;nádúr;natura;daba;pobūdis;natur;natura;natura;natureza;príroda;narava;naturaleza;natur
диапазон;domet;rozsah;rækkevidde;reeks;range;vahemik;alue;gamme;Angebot;εύρος;tartomány;raon;gamma;diapazons;diapazonas;rei;firxa;zakres;gama;rozsah;območje;alcance;intervall
пара;para;páry;damp;stoom;steam;auru;höyry;vapeur;Dampf;ατμού;gőz;gaile;vapore;tvaiks;garo;dampbad;fwar;parowy;vapor;pary;paro;vapor;ånga
Предложение;prijedlog;pohyb;bevægelse;beweging;motion;motion;motion;mouvement;Bewegung;κίνηση;mozgás;tairiscint;moto;kustības;pasiūlymas;dréchnen;mozzjoni;ruch;movimento;pohyb;gibanja;movimiento;rörelse
път;put;cesta;sti;pad;path;tee;polku;chemin;Weg;μονοπάτι;út;cosán;sentiero;ceļš;kelias;ugebonne;triq;ścieżka;caminho;cesta;pot;camino;bana
течност;tekućina;kapalina;væske;vloeistof;liquid;vedelik;neste;liquide;Flüssigkeit;υγρό;folyadék;leacht;liquido;šķidrums;skystis;flësseg;likwidu;ciecz;líquido;kvapalina;tekočina;líquido;vätska
влезете;klada;přihlásit;log;aanmelden;log;logi;loki;enregistrer;protokollieren;συνδεθείτε;log;logáil isteach;log;log;prisijungti;läschlëscht;log;zaloguj;log;prihlásiť;se prijavite;log;logga
означаваше;značio;znamenalo;betød;betekende;meant;tähendas;tarkoitti;signifiait;gemeint;σήμαινε;jelentett;i gceist;significava;nozīmēja;reiškia;gemengt;fisser;oznaczało;significava;znamenalo,;pomenilo;significado;innebar
коефициент;kvocijent;podíl;kvotient;quotiënt;quotient;jagatis;osamäärä;quotient;Quotient;πηλίκο;hányados;chomhrann;quoziente;koeficients;dalmuo;quotient;kwozjent;iloraz;quociente;podiel;kvocient;cociente;kvoten
зъби;zubi;zuby;tænder;tanden;teeth;hambad;hampaat;dents;Gebiss;δόντια;fogak;fiacla;denti;zobi;dantys;zänn;snien;zęby;dentes;zuby;zobje;dientes;tänder
черупка;Shell;skořepina;skallen;schelp;shell;kest;kuori;coquille;Schale;κέλυφος;kagyló;bhlaosc;guscio;apvalks;apvalkalas;réibau;qoxra;powłoki;casca;škrupina;lupine;concha;skal
шията;vrat;krk;hals;nek;neck;kaela;niska;cou;Hals;λαιμό;nyak;muineál;collo;kakls;kaklas;verwonnt;għonq;szyi;pescoço;krk;vratu;cuello;hals
кислород;kisika;kyslík;ilt;zuurstof;oxygen;hapnik;happi;oxygène;Sauerstoff;οξυγόνο;oxigén;ocsaigin;ossigeno;skābeklis;deguonies;sauerstoff;ossiġnu;tlenu;oxigênio;kyslík;kisika;oxígeno;syre
захар;šećer;cukr;sukker;suiker;sugar;suhkur;sokeri;sucre;Zucker;ζάχαρη;cukor;siúcra;zucchero;cukurs;cukraus;zocker;zokkor;cukier;açúcar;cukor;sladkorja;azúcar;socker
смърт;smrt;smrt;død;dood;death;surm;kuolema;décès;Tod;θάνατο;halál;bás;morte;nāve;mirtis;doud;mewt;śmierć;morte;smrť;smrt;muerte;död
доста;prilično;docela;temmelig;vrij;pretty;päris;aika;assez;ziemlich;αρκετά;szép;deas;piuttosto;diezgan;gana;flott;pretty;dość;bastante;pekný;precej;bastante;ganska
умения;vještina;dovednost;færdighed;vaardigheid;skill;oskus;taito;compétence;Geschicklichkeit;επιδεξιότητα;készség;scil;abilità;prasme;įgūdžių;fäegkeet;ħiliet;umiejętność;habilidade;zručnosť;spretnost;habilidad;Förmåga
жените;žene;ženy;kvinder;vrouwen;women;naised;naiset;femmes;Frauen;γυναίκες;nők;mná;donne;sievietes;moterys;fraen;nisa;kobiety;mulheres;ženy;ženske;mujeres;kvinnor
сезон;sezona;sezóna;årstid;seizoen;season;hooaeg;kausi;saison;Saison;εποχή;szezon;séasúr;stagione;sezona;sezonas;saison;istaġun;sezon;temporada;sezóna;sezona;temporada;säsong
разтвор;otopina;řešení;opløsning;oplossing;solution;lahendus;ratkaisu;solution;Lösung;λύση;megoldás;réiteach;soluzione;risinājums;sprendimas;léisung;soluzzjoni;rozwiązanie;solução;riešenie;rešitev;solución;lösning
